@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 67\nSize of the tree: 133\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 65\nSize of the tree: 129\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 70\nSize of the tree: 139\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 50\nSize of the tree: 99\n','Number of rules: 52\n','Number of rules: 44\n','Number of rules: 49\n','Number of rules: 48\n','Number of rules: 45\n','Number of rules: 51\n','Number of rules: 42\n','Number of rules: 46\n','Number of rules: 47\n','Number of rules: 50\n','Number of rules: 53\n','Number of rules: 39\n','Number of rules: 43\n','Number of rules: 54\n','Number of rules: 30\n','Number of rules: 28\n','Number of rules: 29\n','Number of rules: 25\n','Number of rules: 26\n','Number of rules: 32\n','Number of rules: 31\n','Number of rules: 33\n','Number of rules: 35\n','Number of rules: 27\n','Number of rules: 37\n','Number of rules: 36\n','Number of rules: 34\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,5,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,31,7,0,81.578947,18.421053,0,0.768897,0.085721,0.258211,26.830319,64.569322,88.175965,3239.187329,-3151.011364,2.32042,85.241772,-82.921352,67.673738,1.780888,2924.281071,0.571429,4,0,0,1,31,0.428571,3,1,0.571429,0.727273,0.829493,0.815789,0.049123,0.950877,0.184211,0.851675,0.815789,0.819567,0.919468,0.005,0.001,0.01,0,60734,61646,10092,'Number of rules: 29\n',?,?,29
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,5,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,34,4,0,89.473684,10.526316,0,0.867941,0.05676,0.199419,17.765746,49.867446,88.175965,1089.201467,-1001.025503,2.32042,28.663197,-26.342776,74.836226,1.969374,3233.782615,0.571429,4,0,0,1,31,0.428571,3,1,0.571429,0.727273,0.841014,0.894737,0.026995,0.973005,0.105263,0.908187,0.894737,0.887669,0.956805,0.005,0,0.01,0,59097,61646,10092,'Number of rules: 27\n',?,?,27
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,5,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,32,5,0,86.486486,13.513514,0,0.829807,0.060731,0.223372,19.027783,55.921208,85.618716,2162.058121,-2076.439404,2.314019,58.434003,-56.119984,71.503635,1.932531,3088.770017,0.857143,6,0.033333,1,0.966667,29,0.142857,1,0.857143,0.857143,0.857143,0.902381,0.864865,0.037361,0.962639,0.135135,0.886978,0.864865,0.860209,0.948803,0.006,0,0,0,77382,61819,9919,'Number of rules: 33\n',?,?,33
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,5,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,32,5,0,86.486486,13.513514,0,0.828386,0.062252,0.224169,19.529453,56.202121,85.301343,3230.109699,-3144.808355,2.305442,87.300262,-84.99482,70.807173,1.913707,3057.432072,0.666667,4,0,0,1,31,0.333333,2,1,0.666667,0.8,0.806452,0.864865,0.041055,0.958945,0.135135,0.893624,0.864865,0.865374,0.940364,0.007,0,0.01,0,70299,61819,9919,'Number of rules: 37\n',?,?,37
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,5,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,30,7,0,81.081081,18.918919,0,0.762603,0.078647,0.251213,24.672643,62.982339,85.301343,4306.024189,-4220.722846,2.305442,116.379032,-114.07359,67.263266,1.817926,2904.407251,1,6,0.064516,2,0.935484,29,0,0,0.75,1,0.857143,0.997312,0.810811,0.049136,0.950864,0.189189,0.823359,0.810811,0.809389,0.924114,0.006,0,0.01,0,62137,61819,9919,'Number of rules: 29\n',?,?,29
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,5,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,31,6,0,83.783784,16.216216,0,0.79558,0.080924,0.246616,25.349494,61.725891,85.655804,4306.022243,-4220.366439,2.315022,116.37898,-114.063958,67.101048,1.813542,2898.77707,0.333333,2,0.032258,1,0.967742,30,0.666667,4,0.666667,0.333333,0.444444,0.629032,0.837838,0.04251,0.95749,0.162162,0.84985,0.837838,0.82306,0.910952,0.005,0,0,0,50423,61819,9919,'Number of rules: 27\n',?,?,27
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,5,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,31,6,0,83.783784,16.216216,0,0.797445,0.07136,0.247828,22.353382,62.029274,85.655804,6444.913552,-6359.257748,2.315022,174.186853,-171.871831,69.006355,1.865037,2981.086666,0.666667,4,0.129032,4,0.870968,27,0.333333,2,0.5,0.666667,0.571429,0.787634,0.837838,0.035836,0.964164,0.162162,0.875676,0.837838,0.844702,0.901723,0.006,0,0.01,0,74928,61819,9919,'Number of rules: 35\n',?,?,35
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,5,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,28,9,0,75.675676,24.324324,0,0.698096,0.100886,0.284276,31.602563,71.152011,85.655804,3242.112362,-3156.456558,2.315022,87.624658,-85.309637,61.858024,1.671838,2672.277532,1,6,0.16129,5,0.83871,26,0,0,0.545455,1,0.705882,0.922043,0.756757,0.054829,0.945171,0.243243,0.837776,0.756757,0.743468,0.931906,0.006,0,0.01,0,55941,61819,9919,'Number of rules: 28\n',?,?,28
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,6,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,31,7,0,81.578947,18.421053,0,0.769297,0.08634,0.252609,27.024132,63.168314,88.175965,3237.160651,-3148.984686,2.32042,85.188438,-82.868018,67.709748,1.781835,2925.837075,0.571429,4,0.064516,2,0.935484,29,0.428571,3,0.666667,0.571429,0.615385,0.847926,0.815789,0.046972,0.953028,0.184211,0.838346,0.815789,0.814864,0.923741,0.006,0,0,0,64335,61646,10092,'Number of rules: 30\n',?,?,30
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,6,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,30,8,0,78.947368,21.052632,0,0.736111,0.096043,0.270645,30.095943,67.767181,87.89,2173.697785,-2085.807785,2.312895,57.202573,-54.889679,65.364489,1.720118,2823.43636,0.857143,6,0.064516,2,0.935484,29,0.142857,1,0.75,0.857143,0.8,0.896313,0.789474,0.056289,0.943711,0.210526,0.789474,0.789474,0.788235,0.931354,0.005,0,0.01,0,55894,61646,10092,'Number of rules: 27\n',?,?,27
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,6,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,32,6,0,84.210526,15.789474,0,0.801394,0.072379,0.242178,22.680616,60.639313,87.89,6445.32594,-6357.435939,2.312895,169.613841,-167.300946,70.825218,1.863822,3059.314004,0.857143,6,0.064516,2,0.935484,29,0.142857,1,0.75,0.857143,0.8,0.898618,0.842105,0.043403,0.956597,0.157895,0.864662,0.842105,0.838635,0.890671,0.006,0,0,0,59565,61646,10092,'Number of rules: 28\n',?,?,28
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,6,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,32,6,0,84.210526,15.789474,0,0.801221,0.075403,0.246452,23.628233,61.709544,87.89,4303.962293,-4216.072292,2.312895,113.262166,-110.949271,69.778363,1.836273,3014.09481,0.571429,4,0.064516,2,0.935484,29,0.428571,3,0.666667,0.571429,0.615385,0.709677,0.842105,0.043403,0.956597,0.157895,0.843928,0.842105,0.839676,0.909935,0.006,0,0.01,0,68427,61646,10092,'Number of rules: 30\n',?,?,30
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,6,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,32,5,0,86.486486,13.513514,0,0.830896,0.063164,0.221387,19.766529,55.350181,85.904681,1092.001931,-1006.09725,2.321748,29.513566,-27.191818,71.321537,1.927609,3082.055734,0.714286,5,0,0,1,30,0.285714,2,1,0.714286,0.833333,0.852381,0.864865,0.03383,0.96617,0.135135,0.875,0.864865,0.863964,0.952811,0.005,0,0,0,62675,61819,9919,'Number of rules: 29\n',?,?,29
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,6,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,36,1,0,97.297297,2.702703,0,0.966086,0.020476,0.108635,6.415842,27.199763,85.587308,1075.366608,-989.7793,2.31317,29.063962,-26.750792,81.660538,2.207042,3527.394842,1,6,0,0,1,31,0,0,1,1,1,1,0.972973,0.007456,0.992544,0.027027,0.975976,0.972973,0.972973,0.978465,0.005,0,0,0,55941,61819,9919,'Number of rules: 28\n',?,?,28
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,6,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,34,3,0,91.891892,8.108108,0,0.898072,0.046067,0.173689,14.434869,43.487759,85.587308,15.065181,70.522127,2.31317,0.407167,1.906003,75.783772,2.04821,3273.543061,0.833333,5,0,0,1,31,0.166667,1,1,0.833333,0.909091,0.962366,0.918919,0.022449,0.977551,0.081081,0.922297,0.918919,0.918591,0.980598,0.007,0,0.01,0,65715,61819,9919,'Number of rules: 30\n',?,?,30
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,6,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,26,11,0,70.27027,29.72973,0,0.626263,0.120246,0.326191,37.666891,81.643052,85.655804,5394.954557,-5309.298752,2.315022,145.809583,-143.494561,56.831558,1.535988,2455.133318,0.5,3,0.032258,1,0.967742,30,0.5,3,0.75,0.5,0.6,0.771505,0.702703,0.078639,0.921361,0.297297,0.727785,0.702703,0.704274,0.878231,0.006,0,0.01,0,57507,61819,9919,'Number of rules: 26\n',?,?,26
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,6,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,28,9,0,75.675676,24.324324,0,0.695334,0.100982,0.295088,31.632504,73.858234,85.655804,3245.692268,-3160.036463,2.315022,87.721413,-85.406391,61.55199,1.663567,2659.056797,0.833333,5,0.064516,2,0.935484,29,0.166667,1,0.714286,0.833333,0.769231,0.948925,0.756757,0.062652,0.937348,0.243243,0.7861,0.756757,0.763984,0.922768,0.005,0,0,0,52013,61819,9919,'Number of rules: 28\n',?,?,28
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,6,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,30,7,0,81.081081,18.918919,0,0.762603,0.086077,0.261355,26.963643,65.415118,85.655804,3240.28215,-3154.626345,2.315022,87.575193,-85.260171,65.602559,1.773042,2834.042069,0.666667,4,0.032258,1,0.967742,30,0.333333,2,0.8,0.666667,0.727273,0.822581,0.810811,0.047667,0.952333,0.189189,0.819369,0.810811,0.808112,0.918853,0.006,0,0.01,0,56128,61819,9919,'Number of rules: 28\n',?,?,28
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,7,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,32,6,0,84.210526,15.789474,0,0.802768,0.069815,0.243095,21.8517,60.789397,88.175965,4303.045478,-4214.869513,2.32042,113.238039,-110.917619,71.459637,1.880517,3087.875255,0.857143,6,0.096774,3,0.903226,28,0.142857,1,0.666667,0.857143,0.75,0.947005,0.842105,0.038879,0.961121,0.157895,0.855054,0.842105,0.841313,0.923132,0.007,0,0,0,63026,61646,10092,'Number of rules: 30\n',?,?,30
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,7,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,36,2,0,94.736842,5.263158,0,0.934085,0.038239,0.147802,11.982586,37.008402,87.89,2150.554917,-2062.664917,2.312895,56.59355,-54.280656,80.176104,2.109897,3463.227988,1,7,0.032258,1,0.967742,30,0,0,0.875,1,0.933333,0.997696,0.947368,0.010876,0.989124,0.052632,0.954417,0.947368,0.947503,0.964652,0.006,0,0,0,58700,61646,10092,'Number of rules: 30\n',?,?,30
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,7,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,30,8,0,78.947368,21.052632,0,0.734266,0.094507,0.279393,29.614595,69.957606,87.89,4315.432009,-4227.542009,2.312895,113.564,-111.251105,64.967047,1.709659,2806.268743,0.571429,4,0,0,1,31,0.428571,3,1,0.571429,0.727273,0.85023,0.789474,0.059589,0.940411,0.210526,0.822129,0.789474,0.779553,0.900315,0.006,0,0,0.01,62535,61646,10092,'Number of rules: 30\n',?,?,30
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,7,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,33,5,0,86.842105,13.157895,0,0.835069,0.056792,0.218387,17.796249,54.682364,87.89,3228.593415,-3140.703415,2.312895,84.962985,-82.65009,73.968035,1.946527,3195.068794,0.714286,5,0.032258,1,0.967742,30,0.285714,2,0.833333,0.714286,0.769231,0.834101,0.868421,0.031929,0.968071,0.131579,0.883584,0.868421,0.870594,0.943343,0.006,0,0,0,66791,61646,10092,'Number of rules: 33\n',?,?,33
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,7,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,25,12,0,67.567568,32.432432,0,0.594521,0.141546,0.350187,44.295287,87.55192,85.904681,7541.463347,-7455.558666,2.321748,203.823334,-201.501586,52.184057,1.41038,2255.057593,0.428571,3,0.066667,2,0.933333,28,0.571429,4,0.6,0.428571,0.5,0.764286,0.675676,0.080273,0.919727,0.324324,0.730631,0.675676,0.658954,0.82406,0.005,0,0.01,0,54117,61819,9919,'Number of rules: 27\n',?,?,27
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,7,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,32,5,0,86.486486,13.513514,0,0.830119,0.069237,0.231012,21.694793,57.840121,85.587308,3232.330559,-3146.743251,2.31317,87.360285,-85.047115,69.891672,1.888964,3019.028883,0.666667,4,0.064516,2,0.935484,29,0.333333,2,0.666667,0.666667,0.666667,0.771505,0.864865,0.031762,0.968238,0.135135,0.867568,0.864865,0.864675,0.929119,0.006,0,0,0,64288,61819,9919,'Number of rules: 28\n',?,?,28
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,7,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,36,1,0,97.297297,2.702703,0,0.966086,0.018976,0.085611,5.945919,21.435077,85.587308,3.54935,82.037958,2.31317,0.095928,2.217242,82.037958,2.217242,3543.697839,1,6,0,0,1,31,0,0,1,1,1,1,0.972973,0.006306,0.993694,0.027027,0.976351,0.972973,0.972973,1,0.006,0,0,0,65669,61819,9919,'Number of rules: 33\n',?,?,33
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,7,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,32,5,0,86.486486,13.513514,0,0.831204,0.070625,0.240015,22.123253,60.07386,85.655804,4302.525155,-4216.869351,2.315022,116.284464,-113.969442,69.964653,1.890937,3022.485304,1,6,0.064516,2,0.935484,29,0,0,0.75,1,0.857143,0.967742,0.864865,0.032829,0.967171,0.135135,0.873659,0.864865,0.861155,0.91695,0.007,0,0.01,0,64453,61819,9919,'Number of rules: 33\n',?,?,33
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,7,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,29,8,0,78.378378,21.621622,0,0.728938,0.0959,0.283652,30.040551,70.995911,85.655804,4317.107917,-4231.452113,2.315022,116.678592,-114.363571,63.430691,1.714343,2740.21703,0.666667,4,0.032258,1,0.967742,30,0.333333,2,0.8,0.666667,0.727273,0.825269,0.783784,0.055122,0.944878,0.216216,0.798885,0.783784,0.781117,0.896393,0.006,0,0,0,61015,61819,9919,'Number of rules: 30\n',?,?,30
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,7,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,35,2,0,94.594595,5.405405,0,0.93211,0.029708,0.145983,9.305987,36.538282,85.655804,2149.124456,-2063.468652,2.315022,58.084445,-55.769423,79.20959,2.1408,3421.86821,0.833333,5,0,0,1,31,0.166667,1,1,0.833333,0.909091,0.892473,0.945946,0.014911,0.985089,0.054054,0.956757,0.945946,0.94682,0.960196,0.006,0,0,0,72146,61819,9919,'Number of rules: 36\n',?,?,36
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,8,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,29,9,0,76.315789,23.684211,0,0.706186,0.092239,0.270892,28.87871,67.762884,88.107468,4309.236942,-4221.129473,2.318618,113.400972,-111.082355,66.546107,1.751213,2875.264378,0.857143,6,0.193548,6,0.806452,25,0.142857,1,0.5,0.857143,0.631579,0.864055,0.763158,0.054556,0.945444,0.236842,0.835526,0.763158,0.750554,0.917922,0.005,0,0.01,0,54398,61646,10092,'Number of rules: 28\n',?,?,28
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,8,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,33,5,0,86.842105,13.157895,0,0.835212,0.072995,0.221927,22.880364,55.587136,87.821504,2161.987755,-2074.166252,2.311092,56.894415,-54.583322,71.557236,1.883085,3090.622,0.857143,6,0.032258,1,0.967742,30,0.142857,1,0.857143,0.857143,0.857143,0.90553,0.868421,0.030928,0.969072,0.131579,0.87547,0.868421,0.868969,0.951773,0.006,0,0,0,64336,61646,10092,'Number of rules: 33\n',?,?,33
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,8,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,31,7,0,81.578947,18.421053,0,0.768696,0.082149,0.263366,25.742019,65.944761,87.89,3242.249563,-3154.359563,2.312895,85.322357,-83.009462,67.80731,1.784403,2928.954674,0.571429,4,0.064516,2,0.935484,29,0.428571,3,0.666667,0.571429,0.615385,0.854839,0.815789,0.046038,0.953962,0.184211,0.83494,0.815789,0.801122,0.897426,0.006,0,0.01,0,63540,61646,10092,'Number of rules: 30\n',?,?,30
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,8,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,336,38,33,5,0,86.842105,13.157895,0,0.835355,0.067426,0.223057,21.128625,55.851525,87.89,3231.191309,-3143.301308,2.312895,85.03135,-82.718455,72.860503,1.917382,3147.22864,1,7,0.064516,2,0.935484,29,0,0,0.777778,1,0.875,0.97235,0.868421,0.032003,0.967997,0.131579,0.880117,0.868421,0.866332,0.935619,0.006,0,0.01,0,63751,61646,10092,'Number of rules: 31\n',?,?,31
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,8,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,32,5,0,86.486486,13.513514,0,0.830275,0.056792,0.22491,17.789983,56.293243,85.655804,4299.005876,-4213.350072,2.315022,116.189348,-113.874326,72.090382,1.948389,3114.317198,0.666667,4,0.032258,1,0.967742,30,0.333333,2,0.8,0.666667,0.727273,0.806452,0.864865,0.035054,0.964946,0.135135,0.87027,0.864865,0.863281,0.920152,0.006,0,0,0,62418,61819,9919,'Number of rules: 31\n',?,?,31
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,8,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,31,6,0,83.783784,16.216216,0,0.796143,0.079034,0.256145,24.757177,64.110923,85.655804,6446.100028,-6360.444224,2.315022,174.21892,-171.903898,67.527786,1.825075,2917.212221,0.833333,5,0,0,1,31,0.166667,1,1,0.833333,0.909091,0.887097,0.837838,0.043585,0.956415,0.162162,0.862817,0.837838,0.843258,0.892347,0.007,0,0.01,0,68848,61819,9919,'Number of rules: 30\n',?,?,30
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,8,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20220428.1021,337,37,32,5,0,86.486486,13.513514,0,0.830275,0.061547,0.222405,19.279483,55.66622,85.655804,3229.802289,-3144.146485,2.315022,87.291954,-84.976932,71.509915,1.9327,3089.240915,0.833333,5,0,0,1,31,0.166667,1,1,0.833333,0.909091,0.903226,0.864865,0.037279,0.962721,0.135135,0.87722,0.864865,0.86694,0.933515,0.007,0,0.01,0,71303,61819,9919,'Number of rules: 32\n',?,?,32
